#
# General information about english verbs
#   https://en.oxforddictionaries.com/spelling/verb-tenses-adding-ed-and-ing
#

#
# Word ending to "A"
#  -ed
#  -s
#  -ing
#
dehydrogenate 1 1
deice 1 1
delegate 1 1
delete 1 1
deliberate 1 1
delimitate 1 1
delineate 1 1
deliquesce 1 1
delude 1 1
deluge 1 1
demagnetise 1 1
demagnetize 1 1
demarcate 1 1
dematerialise 1 1
dematerialize 1 1
demilitarise 1 1
demilitarize 1 1
demineralise 1 1
demineralize 1 1
demobilise 1 1
demobilize 1 1
democratize 1 1
demodulate 1 1
demonetise 1 1
demonetize 1 1
demonise 1 1
demonize 1 1
demonstrate 1 1
demoralise 1 1
demoralize 1 1
demote 1 1
demythologise 1 1
demythologize 1 1
denationalise 1 1
denationalize 1 1
denaturalize 1 1
denigrate 1 1
denominate 1 1
denote 1 1
denounce 1 1
denude 1 1
deodorize 1 1
deodourise 1 1
deoxidise 1 1
deoxidize 1 1
depersonalise 1 1
depersonalize 1 1
depilate 1 1
deplete 1 1
depolarise 1 1
depolarize 1 1
depone 1 1
depopulate 1 1
depose 1 1
deprave 1 1
deprecate 1 1
depreciate 1 1
depressurise 1 1
depressurize 1 1
deprive 1 1
depute 1 1
deputise 1 1
deputize 1 1
deracinate 1 1
derange 1 1
deregulate 1 1
deride 1 1
derive 1 1
derogate 1 1
desalinate 1 1
desalinise 1 1
desalinize 1 1
describe 1 1
desecrate 1 1
desegregate 1 1
desensitise 1 1
desensitize 1 1
desiccate 1 1
designate 1 1
desire 1 1
desolate 1 1
despise 1 1
destabilise 1 1
destabilize 1 1
destine 1 1
desynchronise 1 1
desynchronize 1 1
deterge 1 1
deteriorate 1 1
determine 1 1
dethrone 1 1
detonate 1 1
detribalise 1 1
detribalize 1 1
devaluate 1 1
devalue 1 1
devastate 1 1
deviate 1 1
devilize 1 1
devise 1 1
devitalise 1 1
devitalize 1 1
devoice 1 1
devolve 1 1
devote 1 1
diagnose 1 1
diagonalise 1 1
diagonalize 1 1
dialyze 1 1
dibble 1 1
dice 1 1
dichotomise 1 1
dichotomize 1 1
dictate 1 1
differentiate 1 1
diffuse 1 1
digitalize 1 1
digitise 1 1
digitize 1 1
dike 1 1
dilapidate 1 1
dilate 1 1
dilute 1 1
dimple 1 1
dine 1 1
diphthongize 1 1
disable 1 1
disadvantage 1 1
disambiguate 1 1
disapprove 1 1
disarrange 1 1
disassemble 1 1
disassociate 1 1
disbelieve 1 1
disburse 1 1
discharge 1 1
discipline 1 1
disclose 1 1
discombobulate 1 1
discompose 1 1
discontinue 1 1
discourage 1 1
discourse 1 1
discriminate 1 1
disenfranchise 1 1
disengage 1 1
disentangle 1 1
disfigure 1 1
disfranchise 1 1
disgorge 1 1
disgrace 1 1
disgruntled 1 1
disguise 1 1
disincarnate 1 1
disincline 1 1
disintegrate 1 1
dislike 1 1
dislocate 1 1
dislodge 1 1
dismantle 1 1
disoblige 1 1
disorganise 1 1
disorganize 1 1
disparage 1 1
dispense 1 1
disperse 1 1
displease 1 1
dispose 1 1
dispute 1 1
dissemble 1 1
disseminate 1 1
dissertate 1 1
dissimilate 1 1
dissimulate 1 1
dissipate 1 1
dissociate 1 1
dissolve 1 1
dissonate 1 1
dissuade 1 1
distance 1 1
distribute 1 1
disunite 1 1
divagate 1 1
diverge 1 1
divide 1 1
divine 1 1
divorce 1 1
divulge 1 1
dodge 1 1
dogmatise 1 1
dogmatize 1 1
domiciliate 1 1
dominate 1 1
donate 1 1
doodle 1 1
dope 1 1
dose 1 1
dote 1 1
double 1 1
double-date 1 1
douche 1 1
douse 1 1
downgrade 1 1
dowse 1 1
doze 1 1
dramatise 1 1
dramatize 1 1
drape 1 1
dredge 1 1
dribble 1 1
dizzle 1 1
drone 1 1
drowse 1 1
drudge 1 1
dupe 1 1
duplicate 1 1
dwindle 1 1
dyke 1 1
dynamite 1 1
eagle 1 1
ease 1 1
ebonize 1 1
eclipse 1 1
economise 1 1
economize 1 1
edge 1 1
editorialize 1 1
educate 1 1
efface 1 1
effectuate 1 1
effervesce 1 1
effloresce 1 1
effuse 1 1
ejaculate 1 1
elaborate 1 1
elate 1 1
electrocute 1 1
electroplate 1 1
elegize 1 1
elevate 1 1
elide 1 1
eliminate 1 1
elocute 1 1
elongate 1 1
elope 1 1
elucidate 1 1
elude 1 1
elute 1 1
emaciate 1 1
emanate 1 1
emancipate 1 1
emasculate 1 1
embezzle 1 1
embrace 1 1
embrocate 1 1
emerge 1 1
emigrate 1 1
emote 1 1
empathise 1 1
empathize 1 1
emphasize 1 1
emplace 1 1
emulate 1 1
enable 1 1
encapsulate 1 1
encase 1 1
encircle 1 1
enclose 1 1
encode 1 1
encore 1 1
encourage 1 1
endorse 1 1
endure 1 1
energise 1 1
energize 1 1
enervate 1 1
enfeeble 1 1
enforce 1 1
enfranchise 1 1
engage 1 1
engorge 1 1
engrave 1 1
enhance 1 1
enlarge 1 1
ennoble 1 1
enquire 1 1
enrage 1 1
ensile 1 1
enslave 1 1
entangle 1 1
enthrone 1 1
entice 1 1
entitle 1 1
entrance 1 1
enucleate 1 1
enumerate 1 1
enunciate 1 1
epitomise 1 1
epitomize 1 1
equalise 1 1
equalize 1 1
equate 1 1
equilibrate 1 1
equilibrize 1 1
equivocate 1 1
eradicate 1 1
erase 1 1
erode 1 1
escalade 1 1
escalate 1 1
escape 1 1
estimate 1 1
estivate 1 1
estrange 1 1
etherize 1 1
etiolate 1 1
etymologize 1 1
eulogise 1 1
eulogize 1 1
euphemize 1 1
europeanise 1 1
europeanize 1 1
evacuate 1 1
evade 1 1
evaluate 1 1
evanesce 1 1
evangelise 1 1
evangelize 1 1
evaporate 1 1
eventuate 1 1
evidence 1 1
eviscerate 1 1
evoke 1 1
evolve 1 1
exacerbate 1 1
exaggerate 1 1
examine 1 1
exasperate 1 1
excavate 1 1
exchange 1 1
excise 1 1
excite 1 1
exclude 1 1
excogitate 1 1
excommunicate 1 1
excoriate 1 1
excrete 1 1
excruciate 1 1
exculpate 1 1
excuse 1 1
execrate 1 1
execute 1 1
exenterate 1 1
exercise 1 1
exfoliate 1 1
exhale 1 1
exhilarate 1 1
exhume 1 1
exile 1 1
exonerate 1 1
exorcise 1 1
exorcize 1 1
expatiate 1 1
expatriate 1 1
expectorate 1 1
experience 1 1
expiate 1 1
expire 1 1
explicate 1 1
explode 1 1
explore 1 1
expose 1 1
expostulate 1 1
expropriate 1 1
expunge 1 1
expurgate 1 1
extemporise 1 1
extemporize 1 1
extenuate 1 1
exteriorise 1 1
exteriorize 1 1
exterminate 1 1
extirpate 1 1
extradite 1 1
extrapolate 1 1
extravasate 1 1
extricate 1 1
extrude 1 1
exuberate 1 1
exudate 1 1
exude 1 1
fabricate 1 1
face 1 1




# Ei Säännöillä
agree 1 1 agreed agrees agreeing
agreed 1 6  agree
agrees 1 9 agree
agreeing 3 10 agree

ante 1 1 anteed anted antes anteing
anteed 1 6 ante
anted 1 6 ante
antes 1 9 ante
anteing 3 10 ante

ape 1 1 aped apes apeing apeing
aped 1 6 ape
apes 1 9 ape
apeing 3 10 ape
aping 3 10 ape

applique 1 1 appliqued appliques appliqueing
appliqued 1 6 applique
appliques 1 9 applique
appliqueing 3 10 applique

bereave 1 1 bereaved bereft bereaves bereaving
bereft 1 6 bereave
bereaved 1 6 bereave
bereaves 1 9 bereave
bereaving 3 10 bereave

birdie 1 1 birdied birdies birdieing
birdied 1 6 birdie
birdies 1 9 birdie
birdieing 3 10 birdie

boogie 1 1 boogied boogies boogieing
boogied 1 6 boogie
boogies 1 9 boogie
boogieing 3 10 boogie

caddie 1 1 caddied caddies caddying
caddied 1 6 caddie
caddies 1 9 caddie
caddying 3 10 caddie

canoe 1 1 canoed canoes canoeing
canoed 1 6 canoe
canoes 1 9 canoe
canoeing 3 10 canoe

chasse 1 1 chassed chasses chasseing
chassed 1 6 chasse
chasses 1 9 chasse
chasseing 3 10 chasse

chide 1 1 chided chid chidden chides chiding
chided 1 6 chide
chid 1 2 chide
chidden 1 4 chide
chides 1 9 chide
chiding 3 10 chide

cleave 1 1 cleaved clove cleft cloven cleaves cleaving
cleaved 1 6 cleave
clove 1 2 cleave
cloven 1 4 cleave
cleft 1 6 cleave
cleaves 1 9 cleave
cleaving 3 10 cleave

cue 1 1 cued cues cueing
cued 1 6 cue
cues 1 9 cue
cueing 3 10 cue

decree 1 1 decreed decrees decreeing
decreed 1 6 decree
decrees 1 9 decree
decreeing 3 10 decree

denature 1 1 denatured denatures denaturing denaturating
denatured 1 6 denature
denatures 1 9 denature
denaturing 3 10 denature
denaturating 3 10 denature

die 1 1 died dies dying
died 1 6 die
dies 1 9 die
dying 3 10 die

disagree 1 1 disagreed disagrees disagreeing
disagreed 1 6 disagree
disagrees 1 9 disagree
disagreeing 3 10 disagree

disprove 1 1 disproved disproven disproves disproving
disproved 1 6 disprove
disproven 1 4 disprove
disproves 1 9 disprove
disproving 3 10 disprove

dive 1 1 dived dove dives diving
dived 1 6 dive
dove 1 2 dive
dives 1 9 dive
diving 3 10 dive

dye 1 1 dyed dyes dyeing
dyed 1 6 dye
dyes 1 9 dye
dyeing 3 10 dye

eye 1 1 eyed eyes eyeing
eyed 1 6 eye
eyes 1 9 eye
eyeing 3 10 eye

# Epäsäännölliset
abide 1 1 abode abides abiding
abode 1 6 abide
abides 1 9 abide
abiding 3 10 abide

arise 1 1 arose arisen arises arising
arose 1 2 arise
arisen 1 4 arise
arises 1 9 arise
arising 3 10 arise

backbite 1 1 backbit backbitten backbites backbitting
backbit 1 2 backbite
backbitten 1 4 backbite
backbites 1 9 backbite
backbitting 3 10 backbite

backslide 1 1 backslid backslid backslides backsliding
backslid 1 2 backslide
backslid 1 4 backslide
backslides 1 9 backslide
backsliding 3 10 backslide

bite 1 1 bit bitten bites bitting
bit 1 2 bite
bitten 1 4 bite
bites 1 9 bite
bitting 3 10 bite

come 1 5 came comen comes coming
came 1 2 come
comen 1 4 come
comes 1 9 come
coming 3 10 come

drive 1 1 drove driven drives driving
drove 1 2 drive
driven 1 4 drive
drives 1 9 drive
driving 3 10 drive

#
# Word ending to "K"
#  -ed
#  -s
#  -ing
#
look 1 1 looked looks
looked 1 6 look
looks 1 9 look
